   -12.9495193     -3.5355597      0.6838813
   -12.9481303     -3.0284873      0.6841874
   -12.9453524      0.7362481      0.6849412
   -12.9439636      1.0039511      0.6853946
   -12.9425747      2.0536179      0.6856015
   -12.9411857      2.9236379      0.6860147
   -12.9397968      3.1528239      0.6861270
   -12.9384078      1.7814821      0.6857486
   -12.9370190      2.6458713      0.6859725
   -12.9356300      2.3811034      0.6857366
   -12.9342411      1.4164379      0.6855566
   -12.9328522     -0.4446046      0.6848548
   -12.9314632     -1.2595744      0.6847583
   -12.9300742     -1.4852262      0.6846912
   -12.9286854     -2.6285800      0.6843489
   -12.9272965     -2.7525177      0.6843269
   -12.9259076     -4.5662974      0.6838393
   -12.9245186     -4.5305957      0.6839712
   -12.9231296     -5.5673236      0.6839841
   -12.9217408     -6.3665391      0.6835908
   -12.9203519     -5.5321609      0.6837134
   -12.9189630     -5.6947955      0.6837106
   -12.9175740     -5.2460679      0.6839021
   -12.9161850     -5.3471230      0.6838373
   -12.9147962     -4.7880554      0.6839548
   -12.9134073     -3.3106867      0.6843078
   -12.9120183     -3.2878041      0.6843033
   -12.9106294     -3.2577931      0.6844535
   -12.9092404     -2.9919470      0.6846411
   -12.9078516     -2.8033148      0.6845444
   -12.9064627     -2.5217144      0.6848496
   -12.9050737     -1.1259326      0.6851558
   -12.9036848     -1.9566567      0.6849882
   -12.9022958     -0.0410433      0.6852974
   -12.9009070      0.1169788      0.6854094
   -12.8995180     -0.1285604      0.6852825
   -12.8981291      0.8582689      0.6857461
   -12.8967402      2.0403196      0.6863362
   -12.8953512      0.4415291      0.6855944
   -12.8939624      1.3228706      0.6858926
   -12.8925734      0.4961000      0.6856400
   -12.8911845      1.5670920      0.6859253
   -12.8897956      0.2742821      0.6854566
   -12.8884066      0.6489106      0.6856496
   -12.8870176      0.6328568      0.6857133
   -12.8856288     -2.7180740      0.6847859
   -12.8842399     -2.6523612      0.6847656
   -12.8828510     -3.2934349      0.6846675
   -12.8814620     -4.9203795      0.6843135
   -12.8800730     -3.1024067      0.6845491
   -12.8786842     -4.7115004      0.6842069
   -12.8772953     -3.9619438      0.6846040
   -12.8759064     -4.3362129      0.6843151
   -12.8745174     -3.7361124      0.6844537
   -12.8731284     -4.6024184      0.6841764
   -12.8717396     -3.2648615      0.6847818
   -12.8703507     -2.7295153      0.6849141
   -12.8689617     -1.3551185      0.6850839
   -12.8675728     -1.9827142      0.6850765
   -12.8661838     -1.0606391      0.6853284
   -12.8647950      0.1600485      0.6854275
   -12.8634060      0.0441976      0.6856787
   -12.8620171      2.4535252      0.6865007
   -12.8606282      2.3808638      0.6861096
   -12.8592392      2.2990374      0.6861900
   -12.8578504      2.3992538      0.6862490
   -12.8564614      2.6768407      0.6862724
   -12.8550725      2.9171086      0.6865393
   -12.8536836      2.0966876      0.6859853
   -12.8522946      1.9528624      0.6860780
   -12.8509056      2.6999031      0.6863411
   -12.8495168      0.9473435      0.6855665
   -12.8481279      0.2030583      0.6858070
   -12.8467390      0.1508835      0.6855460
   -12.8453500     -0.6471939      0.6853724
   -12.8439610     -0.6858309      0.6852829
   -12.8425722     -2.8944261      0.6846622
   -12.8411833     -1.8164855      0.6849191
   -12.8397944     -2.0599881      0.6849966
   -12.8384054     -2.8453662      0.6846070
   -12.8370164     -3.1970522      0.6846199
   -12.8356276     -1.3882444      0.6851074
   -12.8342387     -2.2361605      0.6850348
   -12.8328497     -1.0461428      0.6852051
   -12.8314608     -0.1116680      0.6852415
